Product,Rating,Date,Review
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",5.0,"April 4, 2022",viene nuevo sellado con su disipador funcionando sin problemas
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",5.0,"May 31, 2021",used gift card got dirt cheap cpu zero complaint got low price
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",5.0,"November 19, 2020",probably one best costbenefit option out casual gaming work like charm coresthreads give enough juice out rtxtioverclock maniac may say opposite average people perfectly fine
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",5.0,"February 25, 2021",best budget cpu intel used home built na yes know overkill lol run cool actually effecient intels nm skylake architecture
Intel ® Core™ i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel® 400 Series chipset) 65W,5.0,3 March 2022,thanks
Intel ® Core™ i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel® 400 Series chipset) 65W,5.0,7 July 2021,perfect every way b hd motherboard
Intel ® Core™ i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel® 400 Series chipset) 65W,5.0,3 April 2021,clearly underrated processor gaming excellent value cpu
Intel ® Core™ i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel® 400 Series chipset) 65W,5.0,3 September 2022,work well overclocks great stay stable
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",5.0,"March 16, 2023",recently purchased intel core virtual machine server must say im thoroughly impressed one standout feature integrated graphic work flawlessly allows save additional graphic cardsbut really impressed temperature management even under heavy load temp remain well within reasonable limit great intel included cooler thermal paste making installation breezeoverall would highly recommend intel core anyone looking reliable processor handle variety task whether youre gamer business user cpu definitely worth considering
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",5.0,"January 10, 2023",purchased gaming pc built good balance price performance anything electronic always better performing version wa very pleased performance considering price ive used year still performs wonderfully
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",5.0,"January 4, 2022",opinion cpu best around money gaming perfect cpu around use budget gaming pc
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",4.0,"March 26, 2023",pretty good budget cpu cant really go wrong budget build
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",5.0,"January 20, 2022",fantastic result since installationvery impressed power cpu give core thread act like core huge performance boost computer builtdoes well game doe wonder beat saber vr welljust make sense buy sale fast delivery new year day toogo buy want balance reliability performance potential value budgeti love power harness upgraded cant stop smiling glee recordingstreaming kfps ob studio software powerful ever happy purchase go get one youll never regret
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",5.0,"November 29, 2023",work great
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",5.0,"October 10, 2020",easy installation rock solid stability user not going overclock want fast cpu everyday task well gaming ticket best run cool stock cpu cooler yet see temp c purpose must processor
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",5.0,"July 23, 2023",perfect condition brand new advertised
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",4.0,"May 22, 2022",no gpu right im playing game like league legend small indi game surprisingly lot power want budget pc no gpu perfect
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",4.0,"February 18, 2022",normal speed ghz should featured like
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",5.0,"March 28, 2022",didnt install window yet really like new system thank ja
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",5.0,"January 17, 2022",le test que jai pu lira et voir sur tube avait prdit le bonnes performance de ce processeur
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",5.0,"March 23, 2022",ce travail trs bien pour le travail bureau il est super
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",5.0,"May 21, 2022",working should no problem
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",5.0,"February 11, 2022",great product best value normal use
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",5.0,"February 21, 2021",got fiance pc not fastest cpu price very fair buy great p gaming modern title
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",5.0,"April 21, 2022",needed dependable machine
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",5.0,"April 20, 2021",built second pc leftover part processor work great vary fast great gaming
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",5.0,"February 9, 2022",needed upgrade window
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",5.0,"June 2, 2022",
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",5.0,"November 17, 2020",hey si ne fait pa de modlisation le est amplement suffisant avec une et g ram ben tu est en bisness
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",4.0,"December 10, 2020",trs bon
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",5.0,"March 9, 2021",performs really well stay below c time flawless p video editing gaming
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",5.0,"October 4, 2020",jai reu cette uct bien emballe il venait avec un ventilateur dont de la pte thermique avait dj ajoute celuici
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",5.0,"January 1, 2021",coming feel like worthy upgrade shipped quickly no issue installation
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",5.0,"January 21, 2021",far good workstation work very well get good heat sink run hot
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",2.0,"May 28, 2022",put intel msi gaming motherboard doesnt work take out turn out full scratch werent
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",5.0,"August 29, 2020",little threaded beast igpu ive dreaming year ago run alyx like butter
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",5.0,"March 8, 2021",not gamer ly working
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",3.0,"November 4, 2020",great regular use id say isnt best gaming editing video
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",5.0,"January 15, 2021",using week good qualify compare amd
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",5.0,"January 25, 2021",powerful processor work great pc
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",5.0,"November 29, 2020",very easy install worked great
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",5.0,"November 16, 2020",valuable product build gaming computer
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",5.0,"October 18, 2020",pc upgradegaming photo editing
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",5.0,"October 16, 2020",installed running making money
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",5.0,"February 13, 2021",good
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",5.0,"December 6, 2020",super
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",2.0,"October 26, 2020",not best version returned processor gen
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",5.0,"November 24, 2020",gaming
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",5.0,"February 8, 2022",using no server running two month no problem great cpu great value not sure preform game probably fine
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",5.0,"January 1, 2022",trs bon produit un peu dispendieux mais jumel avec un water cooler la performance du est vraiment sympa
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",5.0,"November 6, 2021",great basic system word processing etc run cool decent value stock cooler could better though
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",5.0,"July 24, 2021",recommended first pc absolutely no issue installation wa also very easy
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",5.0,"June 8, 2022",ce cpu est tres rapide vous le recommande
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",5.0,"January 7, 2021",cest parfait merci
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",5.0,"April 23, 2022",massive upgrade really love
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",5.0,"November 9, 2023",great product remains relevant even today
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",5.0,"February 25, 2023",good
"Intel ® Core i5-10400 Processor (12M Cache, up to 4.30 GHz) BGA 437 Socket",5.0,18 February 2024,nice product value money
"Intel ® Core i5-10400 Processor (12M Cache, up to 4.30 GHz) BGA 437 Socket",5.0,26 May 2021,not gamer bought software purpose like matlab python programming processor msi bma pro run smooth wd gb ssd turn within second earlier took min hr open matlab pentium core duo start within second improvement highly recommend student academic work
"Intel ® Core i5-10400 Processor (12M Cache, up to 4.30 GHz) BGA 437 Socket",4.0,15 April 2024,intel best processor
"Intel ® Core i5-10400 Processor (12M Cache, up to 4.30 GHz) BGA 437 Socket",5.0,15 November 2020,amazing cpu price mainly like game pc best value processor market right nowryzen processor overpriced right not worth price premiumjust get z mhz ram see high fps gaming budgeti using msi z pro hyperx predator ram
"Intel ® Core i5-10400 Processor (12M Cache, up to 4.30 GHz) BGA 437 Socket",5.0,6 June 2021,great value money stock chooler inadequate please buy tower cooler get out get insanely hot dont get good aftermarket cooler time hit usage temperature get c thermal throttle
"Intel ® Core i5-10400 Processor (12M Cache, up to 4.30 GHz) BGA 437 Socket",5.0,8 November 2022,one processor one
"Intel ® Core i5-10400 Processor (12M Cache, up to 4.30 GHz) BGA 437 Socket",1.0,26 April 2021,product wa installed computer working day stopped working unable get information should approach contacted supplier say talk amazon yet contact amazon
"Intel ® Core i5-10400 Processor (12M Cache, up to 4.30 GHz) BGA 437 Socket",3.0,1 April 2023,seal broken
"Intel ® Core i5-10400 Processor (12M Cache, up to 4.30 GHz) BGA 437 Socket",5.0,24 November 2020,major step f really loving performance jump generation competition amd heat no thermal issue using aio cooler mm radiator thats expected dont think ive seen go above c
"Intel ® Core i5-10400 Processor (12M Cache, up to 4.30 GHz) BGA 437 Socket",5.0,11 March 2021,heat fan processor should get upgraded intel single type fan intel provides processor mean look amd contain way better intel yeah price high
"Intel ® Core i5-10400 Processor (12M Cache, up to 4.30 GHz) BGA 437 Socket",4.0,13 February 2021,th gen processor inbuilt graphic price best gaming editing
"Intel ® Core i5-10400 Processor (12M Cache, up to 4.30 GHz) BGA 437 Socket",3.0,10 May 2022,video player loadingplay videoplaymutecurrent time duration loaded stream type liveseek live currently behind liveliveremaining time xplayback ratechapterschaptersdescriptionsdescriptions selectedcaptionscaptions subtitle selectedaudio trackfullscreenthis modal window
"Intel ® Core i5-10400 Processor (12M Cache, up to 4.30 GHz) BGA 437 Socket",5.0,28 December 2020,
"Intel ® Core i5-10400 Processor (12M Cache, up to 4.30 GHz) BGA 437 Socket",5.0,16 April 2022,processor handelmedium type game like asphalt easily
"Intel ® Core i5-10400 Processor (12M Cache, up to 4.30 GHz) BGA 437 Socket",5.0,16 November 2020,included graphic card adequate photo processing using adobe photoshop lightroom pricewise work out economical separate graphic card unless need dedicated card purpose
"Intel ® Core i5-10400 Processor (12M Cache, up to 4.30 GHz) BGA 437 Socket",5.0,29 June 2021,good performance optimized processor locked safety security processor please select ram ddr hz max
"Intel ® Core i5-10400 Processor (12M Cache, up to 4.30 GHz) BGA 437 Socket",4.0,3 February 2021,medium could not loaded yes value money
"Intel ® Core i5-10400 Processor (12M Cache, up to 4.30 GHz) BGA 437 Socket",3.0,11 August 2021,
"Intel ® Core i5-10400 Processor (12M Cache, up to 4.30 GHz) BGA 437 Socket",5.0,18 June 2021,nice product worth buy very easy install
"Intel ® Core i5-10400 Processor (12M Cache, up to 4.30 GHz) BGA 437 Socket",5.0,19 March 2021,working fast expected little bit higher price got amazon
"Intel ® Core i5-10400 Processor (12M Cache, up to 4.30 GHz) BGA 437 Socket",5.0,7 February 2021,excellent processor come inbuilt graphic working well stock cooler
"Intel ® Core i5-10400 Processor (12M Cache, up to 4.30 GHz) BGA 437 Socket",3.0,18 February 2021,no performance
"Intel ® Core i5-10400 Processor (12M Cache, up to 4.30 GHz) BGA 437 Socket",5.0,17 June 2021,got genuine processor amazonm
"Intel ® Core i5-10400 Processor (12M Cache, up to 4.30 GHz) BGA 437 Socket",5.0,22 April 2021,thank deal
"Intel ® Core i5-10400 Processor (12M Cache, up to 4.30 GHz) BGA 437 Socket",5.0,30 January 2021,medium could not loaded pc build started im happy product
"Intel ® Core i5-10400 Processor (12M Cache, up to 4.30 GHz) BGA 437 Socket",5.0,28 November 2020,best budget processor daily work gaming
"Intel ® Core i5-10400 Processor (12M Cache, up to 4.30 GHz) BGA 437 Socket",5.0,14 April 2021,value money
"Intel ® Core i5-10400 Processor (12M Cache, up to 4.30 GHz) BGA 437 Socket",5.0,8 March 2021,good
"Intel ® Core i5-10400 Processor (12M Cache, up to 4.30 GHz) BGA 437 Socket",2.0,10 March 2021,process wa slow
"Intel ® Core i5-10400 Processor (12M Cache, up to 4.30 GHz) BGA 437 Socket",1.0,20 February 2023,
"Intel ® Core i5-10400 Processor (12M Cache, up to 4.30 GHz) BGA 437 Socket",5.0,20 October 2020,awesome core threat processor
"Intel ® Core i5-10400 Processor (12M Cache, up to 4.30 GHz) BGA 437 Socket",5.0,19 November 2020,no wordsto explain simply wasted
"Intel ® Core i5-10400 Processor (12M Cache, up to 4.30 GHz) BGA 437 Socket",1.0,6 March 2021,medium could not loaded come tempered box work cant replace not good honest sailer
"Intel ® Core i5-10400 Processor (12M Cache, up to 4.30 GHz) BGA 437 Socket",1.0,29 September 2022,scam
"Intel ® Core i5-10400 Processor (12M Cache, up to 4.30 GHz) BGA 437 Socket",1.0,7 July 2022,buy try
"Intel ® Core i5-10400 Processor (12M Cache, up to 4.30 GHz) BGA 437 Socket",1.0,15 March 2021,seal broken damaged product dont buy regret
"Intel ® Core i5-10400 Processor (12M Cache, up to 4.30 GHz) BGA 437 Socket",1.0,18 January 2021,used overpriced wasted month replacement return
"Intel ® Core i5-10400 Processor (12M Cache, up to 4.30 GHz) BGA 437 Socket",1.0,30 November 2020,got opened box wrong processer
"Intel ® Core i5-10400 Processor (12M Cache, up to 4.30 GHz) BGA 437 Socket",5.0,7 March 2021,purchased local market around k yes amazon rate better time dec preferred local market not good pc buildingthis balanced processor casual gamers productivity work paired super yes could opted f variant wa price difference r thought case failure gpu finger crossed still able use computer run almost every game tried tried video editing didnot disappoint mei not go ryzen v intel very very bad experience ryzen looking midrange balanced desktop opt
"Intel ® Core i5-10400 Processor (12M Cache, up to 4.30 GHz) BGA 437 Socket",5.0,4 November 2020,best value money under k ryzen freaking priced right processor best value money price would prefer buy buying ryzen huge price drop intel f hand r priceing high k no value money youtube many channel still adulating r totally biased going r already bought socket based motherboard mhz ram havent option change decision watched lot youtube video never recommend intel f thats decided buy r one option wait r price drop
"Intel ® Core i5-10400 Processor (12M Cache, up to 4.30 GHz) BGA 437 Socket",2.0,30 January 2021,average performance not purpose gaming go ryzen enven high price intel motherboards available market
"Intel ® Core i5-10400 Processor (12M Cache, up to 4.30 GHz) BGA 437 Socket",5.0,10 December 2020,dear alli purchased processor offline store much cheaper price paired msi hm pro vh motherboard overall good product
"Intel ® Core i5-10400 Processor (12M Cache, up to 4.30 GHz) BGA 437 Socket",5.0,12 June 2020,best gaming processor still great market value compared ryzen intel motherboards easy find repair also cheaper
"Intel ® Core i5-10400 Processor (12M Cache, up to 4.30 GHz) BGA 437 Socket",1.0,12 June 2020,much price also cant find compatible motherboardanywhere
"Intel ® Core i5-10400 Processor (12M Cache, up to 4.30 GHz) BGA 437 Socket",1.0,10 June 2020,price high
"Intel ® Core i5-10400 Processor (12M Cache, up to 4.30 GHz) BGA 437 Socket",5.0,1 December 2021,really liked thread count core thread really useful development lightweight design work bought android development android studio emulator work incredibly fast recommend android development processor gb ram gb ssd
"Intel ® Core i5-10400 Processor (12M Cache, up to 4.30 GHz) BGA 437 Socket",5.0,11 November 2021,great chipset
"Intel ® Core i5-10400 Processor (12M Cache, up to 4.30 GHz) BGA 437 Socket",5.0,21 December 2021,amazing
Intel Core i5-10400 CPU 2.9GHz (4.3GHz Turbo) LGA1200 10th Gen 6-Cores 12-Threads 12MB 65W UHD Graphic 630 Retail Box 3yrs Comet Lake BX8070110500,5.0,1 April 2022,working well asus prime b plus motherboard run cool arctic co cooler supplied intel cooler wa aluminium core foxconn cooler would probably ok wanted quieter cooler far cpu easily handle everything easily low cpu usage run cool item wa brand new sealed box appears genuine intel wa delivered quickly good value includes graphic core us gb shared memory x gb ram installed
Intel Amazon.co.jp：カスタマーレビュー: INTEL CPU BX8070110400 Core i5-10400 プロセッサー、2.90 GHz(最大4.3 GHz) 、 12 MBキャッシュ 、 6コア 日本正規流通商品,5.0,2024年3月26日に日本でレビュー済み,旧製品のため、業者のぼったくり価格なので非常にコスパ悪い。使用ソフトの都合上やむなく選択。
Intel Amazon.co.jp：カスタマーレビュー: INTEL CPU BX8070110400 Core i5-10400 プロセッサー、2.90 GHz(最大4.3 GHz) 、 12 MBキャッシュ 、 6コア 日本正規流通商品,5.0,2024年4月8日に日本でレビュー済み,PRIME H510M-A （新中古）DDR4 26668GB×2枚と一緒に購入、手持ちのCPUFANを使用し、KEIAN 300wSFX電源内蔵 MicroATXITX対応スリムPCケース KX-M01 （今回購入）に実装。
Intel Amazon.co.jp：カスタマーレビュー: INTEL CPU BX8070110400 Core i5-10400 プロセッサー、2.90 GHz(最大4.3 GHz) 、 12 MBキャッシュ 、 6コア 日本正規流通商品,5.0,2023年7月17日に日本でレビュー済み,安定しています
Intel Amazon.co.jp：カスタマーレビュー: INTEL CPU BX8070110400 Core i5-10400 プロセッサー、2.90 GHz(最大4.3 GHz) 、 12 MBキャッシュ 、 6コア 日本正規流通商品,5.0,2023年2月8日に日本でレビュー済み,グラ無しのと迷いましたがグラボが壊れたときに助かりました。コスパ良いと思います。
Intel Amazon.co.jp：カスタマーレビュー: INTEL CPU BX8070110400 Core i5-10400 プロセッサー、2.90 GHz(最大4.3 GHz) 、 12 MBキャッシュ 、 6コア 日本正規流通商品,5.0,2022年8月28日に日本でレビュー済み,"安くなってきたので4KUltraHD Blu-ray再生PC構築の為、SGX対応のB460Mマザーボード(Displayport1.4:HDR対応)、windows10Pro, SSD,メモリ、対応再生ソフトと一緒に購入しました。CPUのSGX機能とintelSGXドライバだけでなく予想どおり、BIOSの設定もありWindows10ではこのようにSoftWare controlledに設定しておくことが必須のようです。6コア、12スレッドですが4KUltraHD Blu-ray再生に特化したPCなので満足しています。最新の４KUHDゲームは追加でRTX30X0系のVGAカードを追加しても第10世代は既に2世代前、オーバークロック等も考慮して評価ー２としています。総合評価はUltraHD Blu-ray再生とコスパ重視で５、です。（もっとも4KUltraHD Blu-ray再生プレーヤーはCPUとマザーボードの合計程度で買えますが・・・）"
Intel Amazon.co.jp：カスタマーレビュー: INTEL CPU BX8070110400 Core i5-10400 プロセッサー、2.90 GHz(最大4.3 GHz) 、 12 MBキャッシュ 、 6コア 日本正規流通商品,5.0,2021年9月5日に日本でレビュー済み,通常の負荷では、とても安定しており、発熱も少ない。動画編集では少しもたつく感じで、コア温度も60度を超える。
Intel Amazon.co.jp：カスタマーレビュー: INTEL CPU BX8070110400 Core i5-10400 プロセッサー、2.90 GHz(最大4.3 GHz) 、 12 MBキャッシュ 、 6コア 日本正規流通商品,5.0,2022年11月12日に日本でレビュー済み,値段の割にいいと思う。個人パソコンにピッタリするCPU。
Intel Amazon.co.jp：カスタマーレビュー: INTEL CPU BX8070110400 Core i5-10400 プロセッサー、2.90 GHz(最大4.3 GHz) 、 12 MBキャッシュ 、 6コア 日本正規流通商品,5.0,2023年9月11日に日本でレビュー済み,インフルエンサーが脳死で絶賛していますが、あくまで価格相応です。しかも熱がえぐい。所詮はcore i5でマルチスレッドは歴代のi7相応か負けるレベル。マルチタスクには向かない。どうもゲームには相性いいらしいけど、この程度の性能ならわざわざ自作でつくる意味はない。ゲーミングノートで十分。core i9とかryzen 9じゃないと自作で作るメリットってもう皆無だよな...。
Intel Amazon.co.jp：カスタマーレビュー: INTEL CPU BX8070110400 Core i5-10400 プロセッサー、2.90 GHz(最大4.3 GHz) 、 12 MBキャッシュ 、 6コア 日本正規流通商品,5.0,2021年8月16日に日本でレビュー済み,マザーボード交換に伴い購入。問題なく安定動作中。ゲームはしないので、これで十分です。
Intel Amazon.co.jp：カスタマーレビュー: INTEL CPU BX8070110400 Core i5-10400 プロセッサー、2.90 GHz(最大4.3 GHz) 、 12 MBキャッシュ 、 6コア 日本正規流通商品,5.0,2021年8月10日に日本でレビュー済み,購入して正解でした。自宅組み立てPCでサクサク動いてます。
Intel Amazon.co.jp：カスタマーレビュー: INTEL CPU BX8070110400 Core i5-10400 プロセッサー、2.90 GHz(最大4.3 GHz) 、 12 MBキャッシュ 、 6コア 日本正規流通商品,5.0,2020年10月29日に日本でレビュー済み,新規の手作りｐｃでしたが思った以上の性能が出せたと思っています。
Intel Amazon.co.jp：カスタマーレビュー: INTEL CPU BX8070110400 Core i5-10400 プロセッサー、2.90 GHz(最大4.3 GHz) 、 12 MBキャッシュ 、 6コア 日本正規流通商品,5.0,2021年7月8日に日本でレビュー済み,6コア12スレッドでこの値段と考えるとかなりお得に感じます。数値に現れない安定性というのも学生である私に取っては決め手の１つでした。またRyzenに比べGeForceシリーズとの相性も良いという記事も見たのでこちらを購入しました。性能面では劣ると言われるintelですが普段使いする分には全く問題と思います。RTX3060と合わせていますが記事でよく見るRyzenとRTX3060との組み合わせと比較してもほとんど差はありません。いい買い物でした。
Intel Amazon.co.jp：カスタマーレビュー: INTEL CPU BX8070110400 Core i5-10400 プロセッサー、2.90 GHz(最大4.3 GHz) 、 12 MBキャッシュ 、 6コア 日本正規流通商品,5.0,2021年9月15日に日本でレビュー済み,初めての6コアで大満足。体感的には4コアと余り違いを感じないが、気持ちは大満足！
Intel Amazon.co.jp：カスタマーレビュー: INTEL CPU BX8070110400 Core i5-10400 プロセッサー、2.90 GHz(最大4.3 GHz) 、 12 MBキャッシュ 、 6コア 日本正規流通商品,5.0,2021年10月1日に日本でレビュー済み,普通に使うには十分な性能だと思います。コスパを考えると非常に良いのではないでしょうか。
Intel Amazon.co.jp：カスタマーレビュー: INTEL CPU BX8070110400 Core i5-10400 プロセッサー、2.90 GHz(最大4.3 GHz) 、 12 MBキャッシュ 、 6コア 日本正規流通商品,5.0,2021年8月15日に日本でレビュー済み,グラボが高いため、値下がりするまでは、内蔵グラフィックで我慢するため、こちらを購入しました。ff14をやりたいなと思っていたため、グラボなしで設定を下げまくりやっていますが、問題なく遊べています。たしかに影とか細かいところは雑だけど、普通にプレイできています。
Intel Amazon.co.jp：カスタマーレビュー: INTEL CPU BX8070110400 Core i5-10400 プロセッサー、2.90 GHz(最大4.3 GHz) 、 12 MBキャッシュ 、 6コア 日本正規流通商品,5.0,2021年7月12日に日本でレビュー済み,省電力で廃熱の少ないこいつはやっぱり傑作CPU
Intel Amazon.co.jp：カスタマーレビュー: INTEL CPU BX8070110400 Core i5-10400 プロセッサー、2.90 GHz(最大4.3 GHz) 、 12 MBキャッシュ 、 6コア 日本正規流通商品,5.0,2021年5月23日に日本でレビュー済み,売れ行きも良いはずで、ゲーム用途以外では、間違いなく、2021年前半の大ヒット作ですね。安定性も良く、省電力化も良いです。
Intel Amazon.co.jp：カスタマーレビュー: INTEL CPU BX8070110400 Core i5-10400 プロセッサー、2.90 GHz(最大4.3 GHz) 、 12 MBキャッシュ 、 6コア 日本正規流通商品,5.0,2020年11月12日に日本でレビュー済み,初めての自作PCでi5 10400を購入しました。gtx1660superとの相性もいいかんじです2020年10月の終わり頃に購入しましたが、発売すぐよりも4000円ほど安くなってたみたいです(21799円で購入)
